"","exposure","id","outcome","nsnp","b","se","pval","what"
"6026","Lung adenocarcinoma","ieu-a-984","IGFBP4",2,0.037238640640775,0.0637329321620903,0.559023892140231,"Outliers removed"
"6027","Lung adenocarcinoma","ieu-a-984","IKZF2",2,0.0228381338518762,0.0304041824182038,0.452561749556714,"All"
"6028","Lung adenocarcinoma","ieu-a-984","IKZF2",2,0.0228381338518762,0.0304041824182038,0.452561749556714,"Outliers removed"
"6029","Lung adenocarcinoma","ieu-a-984","IL10RB",2,0.0570766226996709,0.0523730918350112,0.275797659946545,"All"
"6030","Lung adenocarcinoma","ieu-a-984","IL10RB",2,0.0570766226996709,0.0523730918350112,0.275797659946545,"Outliers removed"
"6031","Lung adenocarcinoma","ieu-a-984","IL12A_IL12B",11,0.00701734278890645,0.0159200746852182,0.659368077635984,"All"
"6032","Lung adenocarcinoma","ieu-a-984","IL12A_IL12B",11,0.00701734278890645,0.0159200746852182,0.659368077635984,"Outliers removed"
"6033","Lung adenocarcinoma","ieu-a-984","IL12B",11,0.000592284249101721,0.0156667594935081,0.969843035330982,"All"
"6034","Lung adenocarcinoma","ieu-a-984","IL12B",11,0.000592284249101721,0.0156667594935081,0.969843035330982,"Outliers removed"
"6035","Lung adenocarcinoma","ieu-a-984","IL15",2,-0.0270644376587261,0.0381013242627454,0.477500757099914,"All"
"6036","Lung adenocarcinoma","ieu-a-984","IL15",2,-0.0270644376587261,0.0381013242627454,0.477500757099914,"Outliers removed"
"6037","Lung adenocarcinoma","ieu-a-984","IL15RA",2,0.0458534170406176,0.0288754583980303,0.112292689448428,"All"
"6038","Lung adenocarcinoma","ieu-a-984","IL15RA",2,0.0458534170406176,0.0288754583980303,0.112292689448428,"Outliers removed"
"6039","Lung adenocarcinoma","ieu-a-984","IL18BP",2,0.028789439865827,0.0436514652321671,0.509555649836533,"All"
"6040","Lung adenocarcinoma","ieu-a-984","IL18BP",2,0.028789439865827,0.0436514652321671,0.509555649836533,"Outliers removed"
"6041","Lung adenocarcinoma","ieu-a-984","IL19",11,-0.0384519959756956,0.0164811581117144,0.0196435151787387,"All"
"6042","Lung adenocarcinoma","ieu-a-984","IL19",11,-0.0384519959756956,0.0164811581117144,0.0196435151787387,"Outliers removed"
"6043","Lung adenocarcinoma","ieu-a-984","IL1RAP",2,0.000242320765725285,0.0190613097085013,0.989857003899217,"All"
"6044","Lung adenocarcinoma","ieu-a-984","IL1RAP",2,0.000242320765725285,0.0190613097085013,0.989857003899217,"Outliers removed"
"6045","Lung adenocarcinoma","ieu-a-984","IL1RN",2,-0.00327240815298596,0.0292741849827133,0.91099406041987,"All"
"6046","Lung adenocarcinoma","ieu-a-984","IL1RN",2,-0.00327240815298596,0.0292741849827133,0.91099406041987,"Outliers removed"
"6047","Lung adenocarcinoma","ieu-a-984","IL2RA",2,0.0198686449696081,0.0265356605921247,0.454006331297285,"All"
"6048","Lung adenocarcinoma","ieu-a-984","IL2RA",2,0.0198686449696081,0.0265356605921247,0.454006331297285,"Outliers removed"
"6049","Lung adenocarcinoma","ieu-a-984","IL4R",11,-0.00825950325234651,0.0211941695458164,0.696753672605234,"All"
"6050","Lung adenocarcinoma","ieu-a-984","IL4R",11,-0.00825950325234651,0.0211941695458164,0.696753672605234,"Outliers removed"
"6051","Lung adenocarcinoma","ieu-a-984","IL5RA",2,0.0360444323825534,0.0343977435481895,0.294697583521993,"All"
"6052","Lung adenocarcinoma","ieu-a-984","IL5RA",2,0.0360444323825534,0.0343977435481895,0.294697583521993,"Outliers removed"
"6053","Lung adenocarcinoma","ieu-a-984","IL6",8,0.017953849485801,0.0146305389406361,0.219766638678428,"All"
"6054","Lung adenocarcinoma","ieu-a-984","IL6",8,0.017953849485801,0.0146305389406361,0.219766638678428,"Outliers removed"
"6055","Lung adenocarcinoma","ieu-a-984","ITGAM",11,0.00881440913717607,0.0169727657905361,0.603532991079399,"All"
"6056","Lung adenocarcinoma","ieu-a-984","ITGAM",11,0.00881440913717607,0.0169727657905361,0.603532991079399,"Outliers removed"
"6057","Lung adenocarcinoma","ieu-a-984","ITGB2",2,-0.0333362812617808,0.0285361786942951,0.242721616271391,"All"
"6058","Lung adenocarcinoma","ieu-a-984","ITGB2",2,-0.0333362812617808,0.0285361786942951,0.242721616271391,"Outliers removed"
"6059","Lung adenocarcinoma","ieu-a-984","ITGB5",11,0.0248784621592661,0.0230470435943461,0.2803807734928,"All"
"6060","Lung adenocarcinoma","ieu-a-984","ITGB5",11,0.0248784621592661,0.0230470435943461,0.2803807734928,"Outliers removed"
"6061","Lung adenocarcinoma","ieu-a-984","KIR2DL3",11,-0.0040614250281549,0.0189955305961757,0.830695611031386,"All"
"6062","Lung adenocarcinoma","ieu-a-984","KIR2DL3",11,-0.0040614250281549,0.0189955305961757,0.830695611031386,"Outliers removed"
"6063","Lung adenocarcinoma","ieu-a-984","KIR3DL1",2,0.0461017767135896,0.0214181557859491,0.0313609473416845,"All"
"6064","Lung adenocarcinoma","ieu-a-984","KIR3DL1",2,0.0461017767135896,0.0214181557859491,0.0313609473416845,"Outliers removed"
"6065","Lung adenocarcinoma","ieu-a-984","KLK1",11,-0.00390198621960128,0.0132935676080644,0.769121365492057,"All"
"6066","Lung adenocarcinoma","ieu-a-984","KLK1",11,-0.00390198621960128,0.0132935676080644,0.769121365492057,"Outliers removed"
"6067","Lung adenocarcinoma","ieu-a-984","KRT18",11,0.00337593076201376,0.0165528763259931,0.838393910892477,"All"
"6068","Lung adenocarcinoma","ieu-a-984","KRT18",11,0.00337593076201376,0.0165528763259931,0.838393910892477,"Outliers removed"
"6069","Lung adenocarcinoma","ieu-a-984","KRT19",11,-0.00592779154524687,0.0183384206116557,0.746510167037305,"All"
"6070","Lung adenocarcinoma","ieu-a-984","KRT19",11,-0.00592779154524687,0.0183384206116557,0.746510167037305,"Outliers removed"
"6071","Lung adenocarcinoma","ieu-a-984","LAMP3",11,0.00716816756335388,0.0327082127708725,0.826529327356823,"All"
"6072","Lung adenocarcinoma","ieu-a-984","LAMP3",8,-0.0256228804302054,0.0206711480552955,0.215142620714987,"Outliers removed"
"6073","Lung adenocarcinoma","ieu-a-984","LAYN",2,0.0253690843777275,0.0347368906097235,0.465193929865697,"All"
"6074","Lung adenocarcinoma","ieu-a-984","LAYN",2,0.0253690843777275,0.0347368906097235,0.465193929865697,"Outliers removed"
"6075","Lung adenocarcinoma","ieu-a-984","LBP",2,0.0368153432154831,0.0265504761443709,0.165558562922588,"All"
"6076","Lung adenocarcinoma","ieu-a-984","LBP",2,0.0368153432154831,0.0265504761443709,0.165558562922588,"Outliers removed"
"6077","Lung adenocarcinoma","ieu-a-984","LEP",2,0.0497595366649577,0.0315520146107652,0.114780870403322,"All"
"6078","Lung adenocarcinoma","ieu-a-984","LEP",2,0.0497595366649577,0.0315520146107652,0.114780870403322,"Outliers removed"
"6079","Lung adenocarcinoma","ieu-a-984","LRRC25",2,-0.00741690249935264,0.0326478223478432,0.820284488119593,"All"
"6080","Lung adenocarcinoma","ieu-a-984","LRRC25",2,-0.00741690249935264,0.0326478223478432,0.820284488119593,"Outliers removed"
"6081","Lung adenocarcinoma","ieu-a-984","LTA",2,-0.0351672308424305,0.02446275995072,0.150552604508301,"All"
"6082","Lung adenocarcinoma","ieu-a-984","LTA",2,-0.0351672308424305,0.02446275995072,0.150552604508301,"Outliers removed"
"6083","Lung adenocarcinoma","ieu-a-984","LTBP3",2,0.0091249080320415,0.0273324986515216,0.738494039073932,"All"
"6084","Lung adenocarcinoma","ieu-a-984","LTBP3",2,0.0091249080320415,0.0273324986515216,0.738494039073932,"Outliers removed"
"6085","Lung adenocarcinoma","ieu-a-984","LTBR",2,0.00502325606216174,0.051036151774217,0.921594468831357,"All"
"6086","Lung adenocarcinoma","ieu-a-984","LTBR",2,0.00502325606216174,0.051036151774217,0.921594468831357,"Outliers removed"
"6087","Lung adenocarcinoma","ieu-a-984","LY75",11,0.0228408122254414,0.0119711273023216,0.0563922815607921,"All"
"6088","Lung adenocarcinoma","ieu-a-984","LY75",11,0.0228408122254414,0.0119711273023216,0.0563922815607921,"Outliers removed"
"6089","Lung adenocarcinoma","ieu-a-984","MEGF9",11,0.0299088518774191,0.0212735576593491,0.159748835249214,"All"
"6090","Lung adenocarcinoma","ieu-a-984","MEGF9",11,0.0299088518774191,0.0212735576593491,0.159748835249214,"Outliers removed"
"6091","Lung adenocarcinoma","ieu-a-984","MIA",2,-0.104271794233349,0.242092573257051,0.666678940345315,"All"
"6092","Lung adenocarcinoma","ieu-a-984","MICB_MICA",11,-0.00933248151547761,0.00856514830983451,0.27589473839478,"All"
"6093","Lung adenocarcinoma","ieu-a-984","MICB_MICA",11,-0.00933248151547761,0.00856514830983451,0.27589473839478,"Outliers removed"
"6094","Lung adenocarcinoma","ieu-a-984","MLN",2,0.0121963525210091,0.02605304552766,0.639687775484021,"All"
"6095","Lung adenocarcinoma","ieu-a-984","MLN",2,0.0121963525210091,0.02605304552766,0.639687775484021,"Outliers removed"
"6096","Lung adenocarcinoma","ieu-a-984","MMP12",2,0.0254593418594534,0.0254323780112976,0.316797696737031,"All"
"6097","Lung adenocarcinoma","ieu-a-984","MMP12",2,0.0254593418594534,0.0254323780112976,0.316797696737031,"Outliers removed"
"6098","Lung adenocarcinoma","ieu-a-984","MMP9",2,-0.0073389794780213,0.029013431561967,0.800305999728898,"All"
"6099","Lung adenocarcinoma","ieu-a-984","MMP9",2,-0.0073389794780213,0.029013431561967,0.800305999728898,"Outliers removed"
"6100","Lung adenocarcinoma","ieu-a-984","MSLN",11,-0.0155761651832383,0.0231848492586225,0.501695006078605,"All"
"6101","Lung adenocarcinoma","ieu-a-984","MSLN",10,-0.00245572444308274,0.0178364845462624,0.890493448361568,"Outliers removed"
"6102","Lung adenocarcinoma","ieu-a-984","MSR1",2,0.0464619018446537,0.0416112873540089,0.264178361185617,"All"
"6103","Lung adenocarcinoma","ieu-a-984","MSR1",2,0.0464619018446537,0.0416112873540089,0.264178361185617,"Outliers removed"
"6104","Lung adenocarcinoma","ieu-a-984","NCAN",11,0.0279608562812955,0.0182902935254524,0.126332261646052,"All"
"6105","Lung adenocarcinoma","ieu-a-984","NCAN",11,0.0279608562812955,0.0182902935254524,0.126332261646052,"Outliers removed"
"6106","Lung adenocarcinoma","ieu-a-984","NECTIN2",2,-0.0165952835670624,0.0504491836835671,0.742193112374077,"All"
"6107","Lung adenocarcinoma","ieu-a-984","NECTIN2",2,-0.0165952835670624,0.0504491836835671,0.742193112374077,"Outliers removed"
"6108","Lung adenocarcinoma","ieu-a-984","NOTCH3",11,-0.0242147599016334,0.0170850202942433,0.156392487412103,"All"
"6109","Lung adenocarcinoma","ieu-a-984","NOTCH3",11,-0.0242147599016334,0.0170850202942433,0.156392487412103,"Outliers removed"
"6110","Lung adenocarcinoma","ieu-a-984","NPTX1",11,-0.013066220930465,0.0200562955338496,0.514738436517008,"All"
"6111","Lung adenocarcinoma","ieu-a-984","NPTX1",11,-0.013066220930465,0.0200562955338496,0.514738436517008,"Outliers removed"
"6112","Lung adenocarcinoma","ieu-a-984","NPY",11,0.0323125186161623,0.0166878077444507,0.0528315814232468,"All"
"6113","Lung adenocarcinoma","ieu-a-984","NPY",11,0.0323125186161623,0.0166878077444507,0.0528315814232468,"Outliers removed"
"6114","Lung adenocarcinoma","ieu-a-984","NSFL1C",11,0.00315292381861175,0.0227083174024279,0.889573068868784,"All"
"6115","Lung adenocarcinoma","ieu-a-984","NSFL1C",11,0.00315292381861175,0.0227083174024279,0.889573068868784,"Outliers removed"
"6116","Lung adenocarcinoma","ieu-a-984","NTRK3",11,0.0122958825972015,0.016759038902647,0.463139755385067,"All"
"6117","Lung adenocarcinoma","ieu-a-984","NTRK3",11,0.0122958825972015,0.016759038902647,0.463139755385067,"Outliers removed"
"6118","Lung adenocarcinoma","ieu-a-984","OBP2B",2,0.0110500661574896,0.0208501046641392,0.596128202228372,"All"
"6119","Lung adenocarcinoma","ieu-a-984","OBP2B",2,0.0110500661574896,0.0208501046641392,0.596128202228372,"Outliers removed"
"6120","Lung adenocarcinoma","ieu-a-984","ODAM",11,-0.0357561620622434,0.0171958890292218,0.0375857790006041,"All"
"6121","Lung adenocarcinoma","ieu-a-984","ODAM",11,-0.0357561620622434,0.0171958890292218,0.0375857790006041,"Outliers removed"
"6122","Lung adenocarcinoma","ieu-a-984","OMD",11,-0.0160275232902351,0.0165087194644243,0.331621984278578,"All"
"6123","Lung adenocarcinoma","ieu-a-984","OMD",11,-0.0160275232902351,0.0165087194644243,0.331621984278578,"Outliers removed"
"6124","Lung adenocarcinoma","ieu-a-984","OMG",2,0.00213879300041339,0.0365892912786684,0.953386946582464,"All"
"6125","Lung adenocarcinoma","ieu-a-984","OMG",2,0.00213879300041339,0.0365892912786684,0.953386946582464,"Outliers removed"
"6126","Lung adenocarcinoma","ieu-a-984","OSM",2,-0.0310618434760184,0.0293389278482957,0.28972523933708,"All"
"6127","Lung adenocarcinoma","ieu-a-984","OSM",2,-0.0310618434760184,0.0293389278482957,0.28972523933708,"Outliers removed"
"6128","Lung adenocarcinoma","ieu-a-984","PCDH1",11,0.0268082582872339,0.0190284056834034,0.158878144464501,"All"
"6129","Lung adenocarcinoma","ieu-a-984","PCDH1",11,0.0268082582872339,0.0190284056834034,0.158878144464501,"Outliers removed"
"6130","Lung adenocarcinoma","ieu-a-984","PHOSPHO1",2,-0.0013043297121807,0.0486766067407901,0.978622585217108,"All"
"6131","Lung adenocarcinoma","ieu-a-984","PHOSPHO1",2,-0.0013043297121807,0.0486766067407901,0.978622585217108,"Outliers removed"
"6132","Lung adenocarcinoma","ieu-a-984","PIGR",11,0.00884376317923913,0.0214861207414095,0.680630042609418,"All"
"6133","Lung adenocarcinoma","ieu-a-984","PIGR",11,0.00884376317923913,0.0214861207414095,0.680630042609418,"Outliers removed"
"6134","Lung adenocarcinoma","ieu-a-984","PIK3AP1",11,-0.0145995962275851,0.0166824334873985,0.381493450277534,"All"
"6135","Lung adenocarcinoma","ieu-a-984","PIK3AP1",11,-0.0145995962275851,0.0166824334873985,0.381493450277534,"Outliers removed"
"6136","Lung adenocarcinoma","ieu-a-984","PKLR",11,-0.0475638151508154,0.0182846776316698,0.00928729286094577,"All"
"6137","Lung adenocarcinoma","ieu-a-984","PKLR",11,-0.0475638151508154,0.0182846776316698,0.00928729286094577,"Outliers removed"
"6138","Lung adenocarcinoma","ieu-a-984","PLA2G10",2,-0.0183406461657405,0.0281798748879611,0.515148484252525,"All"
"6139","Lung adenocarcinoma","ieu-a-984","PLA2G10",2,-0.0183406461657405,0.0281798748879611,0.515148484252525,"Outliers removed"
"6140","Lung adenocarcinoma","ieu-a-984","PLA2G15",11,0.0305947161304862,0.0177019976772562,0.0839308743237808,"All"
"6141","Lung adenocarcinoma","ieu-a-984","PLA2G15",11,0.0305947161304862,0.0177019976772562,0.0839308743237808,"Outliers removed"
"6142","Lung adenocarcinoma","ieu-a-984","PLAUR",11,0.0212505251667513,0.0290844132883948,0.464992992704911,"All"
"6143","Lung adenocarcinoma","ieu-a-984","PLAUR",10,0.0353337330949681,0.0251766270492381,0.160487475707577,"Outliers removed"
"6144","Lung adenocarcinoma","ieu-a-984","PLTP",2,-0.0251479182678058,0.0275966653647687,0.362154942182215,"All"
"6145","Lung adenocarcinoma","ieu-a-984","PLTP",2,-0.0251479182678058,0.0275966653647687,0.362154942182215,"Outliers removed"
"6146","Lung adenocarcinoma","ieu-a-984","PODXL2",11,-0.0206134656064701,0.0168872913059728,0.222218712865088,"All"
"6147","Lung adenocarcinoma","ieu-a-984","PODXL2",11,-0.0206134656064701,0.0168872913059728,0.222218712865088,"Outliers removed"
"6148","Lung adenocarcinoma","ieu-a-984","PON3",2,-0.0428763670057762,0.0276751117139113,0.121315554740557,"All"
"6149","Lung adenocarcinoma","ieu-a-984","PON3",2,-0.0428763670057762,0.0276751117139113,0.121315554740557,"Outliers removed"
"6150","Lung adenocarcinoma","ieu-a-984","PRCP",2,0.0346309611672127,0.0334196296911946,0.3000873415572,"All"
"6151","Lung adenocarcinoma","ieu-a-984","PRCP",2,0.0346309611672127,0.0334196296911946,0.3000873415572,"Outliers removed"
"6152","Lung adenocarcinoma","ieu-a-984","PRDX1",11,-0.00558492949205618,0.0247066190997985,0.821162587500372,"All"
"6153","Lung adenocarcinoma","ieu-a-984","PRDX1",11,-0.00558492949205618,0.0247066190997985,0.821162587500372,"Outliers removed"
"6154","Lung adenocarcinoma","ieu-a-984","PRDX6",11,-0.029783688259637,0.01901496524053,0.11727165495639,"All"
"6155","Lung adenocarcinoma","ieu-a-984","PRDX6",11,-0.029783688259637,0.01901496524053,0.11727165495639,"Outliers removed"
"6156","Lung adenocarcinoma","ieu-a-984","PRSS27",11,-0.00517682450725157,0.0157649905726313,0.74262834791784,"All"
"6157","Lung adenocarcinoma","ieu-a-984","PRSS27",11,-0.00517682450725157,0.0157649905726313,0.74262834791784,"Outliers removed"
"6158","Lung adenocarcinoma","ieu-a-984","PRSS8",11,0.00120967623468398,0.0350711694607931,0.972484788487055,"All"
"6159","Lung adenocarcinoma","ieu-a-984","PRSS8",9,-0.0239828778584616,0.032273574796751,0.457413928630635,"Outliers removed"
"6160","Lung adenocarcinoma","ieu-a-984","RAB6A",11,0.00103464149815233,0.016811711950925,0.950926850315178,"All"
"6161","Lung adenocarcinoma","ieu-a-984","RAB6A",11,0.00103464149815233,0.016811711950925,0.950926850315178,"Outliers removed"
"6162","Lung adenocarcinoma","ieu-a-984","RARRES2",11,0.0279295528253841,0.0194414110393463,0.150831365899244,"All"
"6163","Lung adenocarcinoma","ieu-a-984","RARRES2",11,0.0279295528253841,0.0194414110393463,0.150831365899244,"Outliers removed"
"6164","Lung adenocarcinoma","ieu-a-984","RBP5",11,0.0302628814796362,0.0163848099423883,0.0647459239052295,"All"
"6165","Lung adenocarcinoma","ieu-a-984","RBP5",11,0.0302628814796362,0.0163848099423883,0.0647459239052295,"Outliers removed"
"6166","Lung adenocarcinoma","ieu-a-984","REN",2,0.0183860808536658,0.0328129436182897,0.575254281902155,"All"
"6167","Lung adenocarcinoma","ieu-a-984","REN",2,0.0183860808536658,0.0328129436182897,0.575254281902155,"Outliers removed"
"6168","Lung adenocarcinoma","ieu-a-984","RGMA",11,0.0114902452877318,0.0164629965376384,0.485212382039928,"All"
"6169","Lung adenocarcinoma","ieu-a-984","RGMA",11,0.0114902452877318,0.0164629965376384,0.485212382039928,"Outliers removed"
"6170","Lung adenocarcinoma","ieu-a-984","RNASET2",11,0.00780416242710583,0.0195633180289664,0.689953523027774,"All"
"6171","Lung adenocarcinoma","ieu-a-984","RNASET2",11,0.00780416242710583,0.0195633180289664,0.689953523027774,"Outliers removed"
"6172","Lung adenocarcinoma","ieu-a-984","SCLY",11,0.0314545943442884,0.0219166185120967,0.151231888479659,"All"
"6173","Lung adenocarcinoma","ieu-a-984","SCLY",11,0.0314545943442884,0.0219166185120967,0.151231888479659,"Outliers removed"
"6174","Lung adenocarcinoma","ieu-a-984","SELE",11,0.0260263365770947,0.0145253856920999,0.0731677614044384,"All"
"6175","Lung adenocarcinoma","ieu-a-984","SELE",11,0.0260263365770947,0.0145253856920999,0.0731677614044384,"Outliers removed"
"6176","Lung adenocarcinoma","ieu-a-984","SEZ6L",11,-0.0190962573970753,0.0236048997277638,0.41851774104348,"All"
"6177","Lung adenocarcinoma","ieu-a-984","SEZ6L",11,-0.0190962573970753,0.0236048997277638,0.41851774104348,"Outliers removed"
"6178","Lung adenocarcinoma","ieu-a-984","SEZ6L2",2,-0.0249796621633997,0.04479721510983,0.577106349975551,"All"
"6179","Lung adenocarcinoma","ieu-a-984","SEZ6L2",2,-0.0249796621633997,0.04479721510983,0.577106349975551,"Outliers removed"
"6180","Lung adenocarcinoma","ieu-a-984","SF3B4",11,-0.00382354210218924,0.026845979921494,0.886744216146589,"All"
"6181","Lung adenocarcinoma","ieu-a-984","SF3B4",10,0.010076543697703,0.0222707286554059,0.65093990113604,"Outliers removed"
"6182","Lung adenocarcinoma","ieu-a-984","SIGLEC1",2,0.00858798001981486,0.0273489451594929,0.753509618303254,"All"
"6183","Lung adenocarcinoma","ieu-a-984","SIGLEC1",2,0.00858798001981486,0.0273489451594929,0.753509618303254,"Outliers removed"
"6184","Lung adenocarcinoma","ieu-a-984","SIGLEC6",2,0.0819548785689148,0.0269912083893315,0.00239457603309781,"All"
"6185","Lung adenocarcinoma","ieu-a-984","SIGLEC6",2,0.0819548785689148,0.0269912083893315,0.00239457603309781,"Outliers removed"
"6186","Lung adenocarcinoma","ieu-a-984","SIGLEC7",2,0.0608685415477692,0.0282874692606238,0.0314143210303981,"All"
"6187","Lung adenocarcinoma","ieu-a-984","SIGLEC7",2,0.0608685415477692,0.0282874692606238,0.0314143210303981,"Outliers removed"
"6188","Lung adenocarcinoma","ieu-a-984","SLAMF1",11,0.0496542900574551,0.0175434660451415,0.00464959406472265,"All"
"6189","Lung adenocarcinoma","ieu-a-984","SLAMF1",11,0.0496542900574551,0.0175434660451415,0.00464959406472265,"Outliers removed"
"6190","Lung adenocarcinoma","ieu-a-984","SPINK4",2,-0.00141658933029334,0.0336638280716195,0.966434557987475,"All"
"6191","Lung adenocarcinoma","ieu-a-984","SPINK4",2,-0.00141658933029334,0.0336638280716195,0.966434557987475,"Outliers removed"
"6192","Lung adenocarcinoma","ieu-a-984","SPINK6",11,0.0385709600134785,0.0236432503031038,0.102811639913028,"All"
"6193","Lung adenocarcinoma","ieu-a-984","SPINK6",11,0.0385709600134785,0.0236432503031038,0.102811639913028,"Outliers removed"
"6194","Lung adenocarcinoma","ieu-a-984","TFF1",11,-0.0139716615186643,0.0225461333840588,0.53546049513212,"All"
"6195","Lung adenocarcinoma","ieu-a-984","TFF1",11,-0.0139716615186643,0.0225461333840588,0.53546049513212,"Outliers removed"
"6196","Lung adenocarcinoma","ieu-a-984","TGFA",2,0.0083895525092614,0.0295250131286337,0.776294911101211,"All"
"6197","Lung adenocarcinoma","ieu-a-984","TGFA",2,0.0083895525092614,0.0295250131286337,0.776294911101211,"Outliers removed"
"6198","Lung adenocarcinoma","ieu-a-984","TGFB1",2,0.0193489030131826,0.0290411012420045,0.505245392347667,"All"
"6199","Lung adenocarcinoma","ieu-a-984","TGFB1",2,0.0193489030131826,0.0290411012420045,0.505245392347667,"Outliers removed"
"6200","Lung adenocarcinoma","ieu-a-984","TGFBR2",2,0.0272104451367338,0.0592197961645795,0.64588789623892,"All"
"6201","Lung adenocarcinoma","ieu-a-984","TGFBR2",2,0.0272104451367338,0.0592197961645795,0.64588789623892,"Outliers removed"
"6202","Lung adenocarcinoma","ieu-a-984","TGM2",11,-0.0305959499841233,0.0166520140789005,0.0661549480567257,"All"
"6203","Lung adenocarcinoma","ieu-a-984","TGM2",11,-0.0305959499841233,0.0166520140789005,0.0661549480567257,"Outliers removed"
"6204","Lung adenocarcinoma","ieu-a-984","THBD",2,-0.00524199047050544,0.0402572520165444,0.8963984419455,"All"
"6205","Lung adenocarcinoma","ieu-a-984","THBD",2,-0.00524199047050544,0.0402572520165444,0.8963984419455,"Outliers removed"
"6206","Lung adenocarcinoma","ieu-a-984","THPO",11,-0.0323553664398635,0.0194935289008674,0.0969546197393495,"All"
"6207","Lung adenocarcinoma","ieu-a-984","THPO",11,-0.0323553664398635,0.0194935289008674,0.0969546197393495,"Outliers removed"
"6208","Lung adenocarcinoma","ieu-a-984","TIMD4",2,0.000357349397584412,0.04946138208951,0.994235480800563,"All"
"6209","Lung adenocarcinoma","ieu-a-984","TIMD4",2,0.000357349397584412,0.04946138208951,0.994235480800563,"Outliers removed"
"6210","Lung adenocarcinoma","ieu-a-984","TNFRSF10A",11,-0.0133727131210892,0.0155177905657911,0.388815985523094,"All"
"6211","Lung adenocarcinoma","ieu-a-984","TNFRSF10A",11,-0.0133727131210892,0.0155177905657911,0.388815985523094,"Outliers removed"
"6212","Lung adenocarcinoma","ieu-a-984","TNFRSF10B",2,0.0295693872607793,0.0265091311602473,0.26466123793793,"All"
"6213","Lung adenocarcinoma","ieu-a-984","TNFRSF10B",2,0.0295693872607793,0.0265091311602473,0.26466123793793,"Outliers removed"
"6214","Lung adenocarcinoma","ieu-a-984","TNFRSF14",2,0.00325249232742278,0.029257323014445,0.911482740592825,"All"
"6215","Lung adenocarcinoma","ieu-a-984","TNFRSF14",2,0.00325249232742278,0.029257323014445,0.911482740592825,"Outliers removed"
"6216","Lung adenocarcinoma","ieu-a-984","TNFRSF1A",2,0.0325504143060827,0.0409855849534241,0.427083798284393,"All"
"6217","Lung adenocarcinoma","ieu-a-984","TNFRSF1A",2,0.0325504143060827,0.0409855849534241,0.427083798284393,"Outliers removed"
"6218","Lung adenocarcinoma","ieu-a-984","TNFRSF1B",2,0.0272931665038295,0.0470545620387296,0.561892826732366,"All"
"6219","Lung adenocarcinoma","ieu-a-984","TNFRSF1B",2,0.0272931665038295,0.0470545620387296,0.561892826732366,"Outliers removed"
"6220","Lung adenocarcinoma","ieu-a-984","TNFRSF4",2,0.0334461290397628,0.028740350858165,0.244531747605831,"All"
"6221","Lung adenocarcinoma","ieu-a-984","TNFRSF4",2,0.0334461290397628,0.028740350858165,0.244531747605831,"Outliers removed"
"6222","Lung adenocarcinoma","ieu-a-984","TNFRSF8",2,0.0017282767105333,0.0290860072879238,0.952617962563563,"All"
"6223","Lung adenocarcinoma","ieu-a-984","TNFRSF8",2,0.0017282767105333,0.0290860072879238,0.952617962563563,"Outliers removed"
"6224","Lung adenocarcinoma","ieu-a-984","TNFRSF9",2,0.00493163003504296,0.0291983776281821,0.865874651208921,"All"
"6225","Lung adenocarcinoma","ieu-a-984","TNFRSF9",2,0.00493163003504296,0.0291983776281821,0.865874651208921,"Outliers removed"
"6226","Lung adenocarcinoma","ieu-a-984","TNR",11,0.00861636556128192,0.0224845927458924,0.701562587619657,"All"
"6227","Lung adenocarcinoma","ieu-a-984","TNR",11,0.00861636556128192,0.0224845927458924,0.701562587619657,"Outliers removed"
"6228","Lung adenocarcinoma","ieu-a-984","TRIM21",2,-0.0137165600549199,0.0308975711993728,0.657088484195261,"All"
"6229","Lung adenocarcinoma","ieu-a-984","TRIM21",2,-0.0137165600549199,0.0308975711993728,0.657088484195261,"Outliers removed"
"6230","Lung adenocarcinoma","ieu-a-984","UBAC1",11,-0.0362209406404149,0.0189800592691195,0.0563436500737795,"All"
"6231","Lung adenocarcinoma","ieu-a-984","UBAC1",11,-0.0362209406404149,0.0189800592691195,0.0563436500737795,"Outliers removed"
"6232","Lung adenocarcinoma","ieu-a-984","ULBP2",2,0.0115245262128244,0.0473246909480327,0.807602307607913,"All"
"6233","Lung adenocarcinoma","ieu-a-984","ULBP2",2,0.0115245262128244,0.0473246909480327,0.807602307607913,"Outliers removed"
"6234","Lung adenocarcinoma","ieu-a-984","UMOD",2,-0.0343880560119102,0.055898863137039,0.538433569854118,"All"
"6235","Lung adenocarcinoma","ieu-a-984","UMOD",2,-0.0343880560119102,0.055898863137039,0.538433569854118,"Outliers removed"
"6236","Lung adenocarcinoma","ieu-a-984","VTA1",11,0.00824319525759635,0.0217080915222993,0.704146475595407,"All"
"6237","Lung adenocarcinoma","ieu-a-984","VTA1",11,0.00824319525759635,0.0217080915222993,0.704146475595407,"Outliers removed"
"6238","Lung adenocarcinoma","ieu-a-984","VWC2",2,0.0135191406376526,0.0344904111060715,0.695081789959767,"All"
"6239","Lung adenocarcinoma","ieu-a-984","VWC2",2,0.0135191406376526,0.0344904111060715,0.695081789959767,"Outliers removed"
"6240","Lung adenocarcinoma","ieu-a-984","WFIKKN2",11,-0.0290235268644573,0.0176411386410191,0.0999247689688485,"All"
