"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","fdr"
"2925","ieu-a-1228","PDGFA","PDGFA","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0479373842376119,0.0336692103016765,0.15451157750535,0.442553761603054
"2926","ieu-a-1228","PDGFB","PDGFB","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0487408579923261,0.0345965376781508,0.158883579963702,0.447857079064351
"2927","ieu-a-1228","PEBP1","PEBP1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0277532140608168,0.0323292956048959,0.390641804662677,0.666182551419593
"2928","ieu-a-1228","PLA2G15","PLA2G15","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.027678372472173,0.0283727738499044,0.329299517943019,0.624081854685089
"2929","ieu-a-1228","POLR2F","POLR2F","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0447486620083548,0.0305047200547832,0.142391771782255,0.428013810790878
"2930","ieu-a-1228","PON3","PON3","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0446519485443471,0.0218707035035822,0.0411879559667402,0.214098537571403
"2931","ieu-a-1228","PRCP","PRCP","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.037461515681752,0.0220959870488692,0.0899997440475296,0.339387886384741
"2932","ieu-a-1228","PTGDS","PTGDS","High grade and low grade serous ovarian cancer","Inverse variance weighted",5,-0.00385687237926397,0.0324168048558026,0.90529313316615,0.955751656133688
"2933","ieu-a-1228","RARRES2","RARRES2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.100977079589515,0.0353051457018998,0.00423475955921168,0.0407160529537219
"2935","ieu-a-1228","RBP2","RBP2","High grade and low grade serous ovarian cancer","Inverse variance weighted",5,-0.0215493608213594,0.0242882691566735,0.374953315851532,0.65474512965855
"2936","ieu-a-1228","RCOR1","RCOR1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.000250741141141639,0.0282375315168422,0.992915108175931,0.996828985645235
"2937","ieu-a-1228","REG1A","REG1A","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0125422687242384,0.0223694019583841,0.575009838274877,0.793482487567814
"2938","ieu-a-1228","REG1B","REG1B","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0165112654535814,0.0221746272068176,0.45651253070425,0.717172781652856
"2939","ieu-a-1228","RELT","RELT","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.00481376696639182,0.0240214554535282,0.84117207977397,0.926295592847782
"2940","ieu-a-1228","RNASET2","RNASET2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.00474749658952921,0.0236258313640254,0.84074145109939,0.926295592847782
"2941","ieu-a-1228","ROR1","ROR1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0541493333639574,0.031070972932429,0.0813750704292957,0.319748789685441
"2943","ieu-a-1228","S100A4","S100A4","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0568797771772689,0.0321655110731467,0.0770029517855711,0.310166122149198
"2944","ieu-a-1228","SCARA5","SCARA5","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.000706011334119376,0.0211772107609318,0.973404844553261,0.987117247998295
"2945","ieu-a-1228","SCARF1","SCARF1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.035190795141831,0.0269745202918174,0.192031160014199,0.485352649410215
"2947","ieu-a-1228","SDC4","SDC4","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0651437312239463,0.0309712422400867,0.035434145427052,0.194897526838554
"2948","ieu-a-1228","SEMA3F","SEMA3F","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0290538892957347,0.0275307860007676,0.291277332873672,0.588317346793406
"2949","ieu-a-1228","SEMA4D","SEMA4D","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.055637462111261,0.0234717323606797,0.0177687112366721,0.12108169125475
"2950","ieu-a-1228","SERPINB6","SERPINB6","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0322708295768359,0.027698060359012,0.24398115513075,0.544280566570982
"2951","ieu-a-1228","SERPINE1","SERPINE1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.061337334414276,0.0290023654513874,0.034437790096934,0.190886664752502
"2952","ieu-a-1228","SFTPD","SFTPD","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0115664569098218,0.0191637883785012,0.54613757387827,0.774188961708277
"2953","ieu-a-1228","SIAE","SIAE","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.068747405169689,0.0310965910856826,0.0270517805601215,0.162803588258394
"2954","ieu-a-1228","SIGLEC6","SIGLEC6","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.00404941988410571,0.0213421921016035,0.84951462412222,0.93000937624829
"2955","ieu-a-1228","SMOC1","SMOC1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0207274983603414,0.0215618703815724,0.336399660981906,0.627930820772466
"2956","ieu-a-1228","SNCG","SNCG","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0151709270423663,0.0253815679113043,0.550030557287297,0.775206219670726
"2957","ieu-a-1228","SOD1","SOD1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0369678970360196,0.0243124213472836,0.12837647160535,0.408663026024123
"2958","ieu-a-1228","SOD2","SOD2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0137992616541286,0.0226919923840643,0.543113521785685,0.773415891996641
"2959","ieu-a-1228","SORT1","SORT1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.062597763887181,0.0230080664979058,0.00651462722492017,0.0560874130446503
"2960","ieu-a-1228","SPARC","SPARC","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0503362363700136,0.0317999392096228,0.113443451608,0.382220801736234
"2961","ieu-a-1228","SPINT2","SPINT2","High grade and low grade serous ovarian cancer","Inverse variance weighted",5,0.0452847336666731,0.031899377535392,0.155720719934284,0.443488299987279
"2962","ieu-a-1228","STC1","STC1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0703323148719414,0.0269810777055869,0.00914120997932689,0.0731166581679779
"2963","ieu-a-1228","STX6","STX6","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.00209527287613464,0.0345679236716401,0.951667251442973,0.979399613309195
"2964","ieu-a-1228","SUMF2","SUMF2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0553996916892456,0.0239283161903405,0.0206000369554561,0.135761980639538
"2965","ieu-a-1228","SUSD1","SUSD1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0495722603613668,0.0271820487595867,0.0681954464655735,0.285604882563958
"2966","ieu-a-1228","TANK","TANK","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.024371630553563,0.0235965632044532,0.301675682592732,0.597965779127863
"2968","ieu-a-1228","TFF1","TFF1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0268608031321912,0.0277106796562967,0.332380385329418,0.625012043937734
"2969","ieu-a-1228","TFF3","TFF3","High grade and low grade serous ovarian cancer","Inverse variance weighted",5,0.00620181418362988,0.0304213327738405,0.838459788390293,0.924941397212475
"2970","ieu-a-1228","TFPI","TFPI","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0437568836078508,0.0219590628332887,0.0462990023163024,0.228644589275319
"2971","ieu-a-1228","TGFB1","TGFB1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0428001463598801,0.0283200730225491,0.130711854109726,0.41105778376105
"2972","ieu-a-1228","TGFBR2","TGFBR2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0242336200530437,0.0277384481663371,0.382310364591995,0.660477771261306
"2973","ieu-a-1228","THBD","THBD","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.00688578094916971,0.0222183737807264,0.756626497954101,0.887424442236426
"2974","ieu-a-1228","THBS4","THBS4","High grade and low grade serous ovarian cancer","Inverse variance weighted",5,0.0244897799537783,0.0235035997043706,0.297430831909361,0.593485295612764
"2975","ieu-a-1228","THPO","THPO","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0143755942149558,0.023465971919287,0.540131280697323,0.771714285271112
"2976","ieu-a-1228","THY1","THY1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0131612686390494,0.0347287960888397,0.704708072118982,0.86178617846749
"2977","ieu-a-1228","TIMP1","TIMP1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0310792696080421,0.0271837732756033,0.25291311415732,0.552726248300552
"2978","ieu-a-1228","TNFRSF10B","TNFRSF10B","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0127503144881453,0.0233743732551921,0.585421627081327,0.798190620626804
"2979","ieu-a-1228","TNFRSF14","TNFRSF14","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0201234137067513,0.0234095664755273,0.389996610998985,0.665602118771824
"2981","ieu-a-1228","TNFRSF1A","TNFRSF1A","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.00373529547933116,0.0245296610586238,0.878968712836126,0.944937645524574
"2982","ieu-a-1228","TNFRSF1B","TNFRSF1B","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0075828375890081,0.0227517875095077,0.738918892691003,0.88033727614258
"2983","ieu-a-1228","TNFRSF21","TNFRSF21","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0219262456805266,0.0228326698188169,0.336903526107324,0.628075345939364
"2984","ieu-a-1228","TNFRSF4","TNFRSF4","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0200330260555731,0.0248350123381495,0.419871329256082,0.690455909116333
"2985","ieu-a-1228","TNFRSF6B","TNFRSF6B","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0411583009984631,0.0222700259076795,0.0645809539915729,0.279477158581074
"2986","ieu-a-1228","TNFRSF8","TNFRSF8","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.011574520528964,0.0324084308999395,0.720982992725332,0.871731159378281
"2987","ieu-a-1228","TNFRSF9","TNFRSF9","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.00543061172178964,0.0248239348343783,0.82683299888818,0.920254681802409
"2988","ieu-a-1228","TNFSF13","TNFSF13","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0122305912589954,0.0216376075795174,0.571905819997943,0.791143429240811
"2989","ieu-a-1228","TNFSF14","TNFSF14","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0355546047947702,0.0232603752887588,0.126376485676477,0.405574320374747
"2990","ieu-a-1228","TNXB","TNXB","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0187930839634441,0.0212664525432738,0.376860215355942,0.656145770301895
"2991","ieu-a-1228","TREML2","TREML2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0265240220455884,0.0257638111288444,0.30324152598183,0.599630665144294
"2992","ieu-a-1228","ULBP2","ULBP2","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,-0.0338547430244698,0.034424528764205,0.325386866617164,0.620091719913145
"2993","ieu-a-1228","VASN","VASN","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0168637363342133,0.0265248892449019,0.524926159423352,0.763393003149992
"2994","ieu-a-1228","VEGFC","VEGFC","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0550900086052286,0.0353039977388241,0.118654343950675,0.392832630473491
"2995","ieu-a-1228","WARS","WARS","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0357210810482285,0.0231592966618468,0.122974514374228,0.400059037202371
"2996","ieu-a-1228","XCL1","XCL1","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.00706313466169564,0.0215526214250242,0.743126552754599,0.882650358669663
"2997","ieu-a-1228","ZBTB17","ZBTB17","High grade and low grade serous ovarian cancer","Inverse variance weighted",6,0.0290293415883282,0.0256686565677082,0.258086394903156,0.556938934427832
"2998","ieu-a-26","ACAA1","ACAA1","T2D","Inverse variance weighted",6,0.014820067002559,0.0184052760924983,0.420699928738017,0.691202179570871
"2999","ieu-a-26","ACAN","ACAN","T2D","Inverse variance weighted",6,-0.0671418690493065,0.0240565523294198,0.0052545259730754,0.0476642380271702
"3000","ieu-a-26","ACE2","ACE2","T2D","Inverse variance weighted",6,0.0458028382602091,0.0226399292683297,0.0430628505918535,0.220348220980517
"3001","ieu-a-26","ACP5","ACP5","T2D","Inverse variance weighted",6,0.0290220740719114,0.0191488341887863,0.129619192890248,0.409803923467759
"3003","ieu-a-26","ADA2","ADA2","T2D","Inverse variance weighted",6,0.0333353767371406,0.0200064478703244,0.0956672834412515,0.350398923181349
"3004","ieu-a-26","ADAMTS13","ADAMTS13","T2D","Inverse variance weighted",6,0.00868980368673099,0.0255426514864067,0.733700209164139,0.877690551278635
"3005","ieu-a-26","ADAMTS15","ADAMTS15","T2D","Inverse variance weighted",6,-0.0502716996889943,0.0241968810559303,0.0377452271980779,0.202618977741116
"3008","ieu-a-26","ADGRG1","ADGRG1","T2D","Inverse variance weighted",6,0.0550381887914772,0.0238536374682335,0.0210364876353472,0.13734869543311
"3012","ieu-a-26","AGER","AGER","T2D","Inverse variance weighted",6,-0.0544047556202444,0.0248192235347949,0.0283765461663931,0.167327487941766
"3013","ieu-a-26","AGR3","AGR3","T2D","Inverse variance weighted",6,0.022495277109263,0.0284916350584538,0.4297966335684,0.697487889446984
"3014","ieu-a-26","AGRN","AGRN","T2D","Inverse variance weighted",6,-0.00754421568544621,0.0172451942812287,0.661772187123853,0.840500074802179
"3015","ieu-a-26","AGRP","AGRP","T2D","Inverse variance weighted",6,0.0312709100375949,0.0215096108913789,0.145998698511766,0.432045909889307
"3016","ieu-a-26","AGXT","AGXT","T2D","Inverse variance weighted",6,0.0271429905865322,0.0247404131325363,0.272592674457945,0.571548867468767
